word,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,one,two,three,four,five,one_val,two_val,three_val,four_val,five_val,two_match,three_match,four_match,five_match,word_score,popularity_score
saute,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,s,a,u,t,e,0.098398945,0.082313053,0.039969862,0.054548879,0.09949143,1,1,1,1,0.3747,2.46
saved,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,s,a,v,e,d,0.098398945,0.082313053,0.011602938,0.09949143,0.041062347,1,1,1,1,0.3329,4.67
saver,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,s,a,v,e,r,0.098398945,0.082313053,0.011602938,0.09949143,0.067281974,1,1,1,1,0.3591,3.27
saves,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,s,a,v,e,s,0.098398945,0.082313053,0.011602938,0.09949143,0.098398945,1,1,1,0,0.2918,4.07
savor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,s,a,v,o,r,0.098398945,0.082313053,0.011602938,0.063514786,0.067281974,1,1,1,1,0.3231,2.98
savoy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,s,a,v,o,y,0.098398945,0.082313053,0.011602938,0.063514786,0.032586174,1,1,1,1,0.2884,3.09
savvy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,s,a,v,v,y,0.098398945,0.082313053,0.011602938,0.011602938,0.032586174,1,1,0,1,0.2249,3.56
sawed,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,s,a,w,e,d,0.098398945,0.082313053,0.018346205,0.09949143,0.041062347,1,1,1,1,0.3396,2.8
sawer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,s,a,w,e,r,0.098398945,0.082313053,0.018346205,0.09949143,0.067281974,1,1,1,1,0.3658,1.55
saxes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,s,a,x,e,s,0.098398945,0.082313053,0.005236391,0.09949143,0.098398945,1,1,1,0,0.2854,1.66
sayer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,s,a,y,e,r,0.098398945,0.082313053,0.032586174,0.09949143,0.067281974,1,1,1,1,0.3801,2.5
scabs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,b,s,0.098398945,0.035524581,0.082313053,0.026294971,0.098398945,1,1,1,0,0.2425,2.58
scads,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,d,s,0.098398945,0.035524581,0.082313053,0.041062347,0.098398945,1,1,1,0,0.2573,1.88
scald,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,l,d,0.098398945,0.035524581,0.082313053,0.053870785,0.041062347,1,1,1,1,0.3112,2.17
scale,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,l,e,0.098398945,0.035524581,0.082313053,0.053870785,0.09949143,1,1,1,1,0.3696,4.83
scalp,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,s,c,a,l,p,0.098398945,0.035524581,0.082313053,0.053870785,0.032774534,1,1,1,1,0.3029,3.48
scaly,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,s,c,a,l,y,0.098398945,0.035524581,0.082313053,0.053870785,0.032586174,1,1,1,1,0.3027,2.81
scamp,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,s,c,a,m,p,0.098398945,0.035524581,0.082313053,0.029610096,0.032774534,1,1,1,1,0.2786,2.32
scams,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,m,s,0.098398945,0.035524581,0.082313053,0.029610096,0.098398945,1,1,1,0,0.2458,3.37
scans,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,c,a,n,s,0.098398945,0.035524581,0.082313053,0.045884347,0.098398945,1,1,1,0,0.2621,3.62
scant,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,s,c,a,n,t,0.098398945,0.035524581,0.082313053,0.045884347,0.054548879,1,1,1,1,0.3167,3.1
scare,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,a,r,e,0.098398945,0.035524581,0.082313053,0.067281974,0.09949143,1,1,1,1,0.383,4.07
scarf,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,a,r,f,0.098398945,0.035524581,0.082313053,0.067281974,0.018722923,1,1,1,1,0.3022,3.68
scarp,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,s,c,a,r,p,0.098398945,0.035524581,0.082313053,0.067281974,0.032774534,1,1,1,1,0.3163,2.28
scars,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,a,r,s,0.098398945,0.035524581,0.082313053,0.067281974,0.098398945,1,1,1,0,0.2835,3.76
scary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,s,c,a,r,y,0.098398945,0.035524581,0.082313053,0.067281974,0.032586174,1,1,1,1,0.3161,4.37
scats,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,c,a,t,s,0.098398945,0.035524581,0.082313053,0.054548879,0.098398945,1,1,1,0,0.2708,1.79
scene,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,c,e,n,e,0.098398945,0.035524581,0.09949143,0.045884347,0.09949143,1,1,1,0,0.2793,4.97
scent,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,s,c,e,n,t,0.098398945,0.035524581,0.09949143,0.045884347,0.054548879,1,1,1,1,0.3338,3.82
schmo,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,s,c,h,m,o,0.098398945,0.035524581,0.029572424,0.029610096,0.063514786,1,1,1,1,0.2566,1.8
schwa,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,s,c,h,w,a,0.098398945,0.035524581,0.029572424,0.018346205,0.082313053,1,1,1,1,0.2642,1.86
scion,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,s,c,i,o,n,0.098398945,0.035524581,0.058052364,0.063514786,0.045884347,1,1,1,1,0.3014,3.03
scoff,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,s,c,o,f,f,0.098398945,0.035524581,0.063514786,0.018722923,0.018722923,1,1,1,0,0.2162,2.78
scold,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,s,c,o,l,d,0.098398945,0.035524581,0.063514786,0.053870785,0.041062347,1,1,1,1,0.2924,2.81
scone,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,s,c,o,n,e,0.098398945,0.035524581,0.063514786,0.045884347,0.09949143,1,1,1,1,0.3428,2.74
scoop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,s,c,o,o,p,0.098398945,0.035524581,0.063514786,0.063514786,0.032774534,1,1,0,1,0.2302,3.69
scoot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,s,c,o,o,t,0.098398945,0.035524581,0.063514786,0.063514786,0.054548879,1,1,0,1,0.252,2.79
scope,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,s,c,o,p,e,0.098398945,0.035524581,0.063514786,0.032774534,0.09949143,1,1,1,1,0.3297,4.26
scops,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,s,c,o,p,s,0.098398945,0.035524581,0.063514786,0.032774534,0.098398945,1,1,1,0,0.2302,1.48
score,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,s,c,o,r,e,0.098398945,0.035524581,0.063514786,0.067281974,0.09949143,1,1,1,1,0.3642,4.83
scorn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,s,c,o,r,n,0.098398945,0.035524581,0.063514786,0.067281974,0.045884347,1,1,1,1,0.3106,3.13
scour,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,s,c,o,u,r,0.098398945,0.035524581,0.063514786,0.039969862,0.067281974,1,1,1,1,0.3047,2.97
scout,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,s,c,o,u,t,0.098398945,0.035524581,0.063514786,0.039969862,0.054548879,1,1,1,1,0.292,3.97
scowl,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,s,c,o,w,l,0.098398945,0.035524581,0.063514786,0.018346205,0.053870785,1,1,1,1,0.2697,2.51
scows,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,s,c,o,w,s,0.098398945,0.035524581,0.063514786,0.018346205,0.098398945,1,1,1,0,0.2158,1.31
scram,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,r,a,m,0.098398945,0.035524581,0.067281974,0.082313053,0.029610096,1,1,1,1,0.3131,2.35
scrap,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,s,c,r,a,p,0.098398945,0.035524581,0.067281974,0.082313053,0.032774534,1,1,1,1,0.3163,3.9
scree,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,r,e,e,0.098398945,0.035524581,0.067281974,0.09949143,0.09949143,1,1,1,0,0.3007,2.31
screw,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,s,c,r,e,w,0.098398945,0.035524581,0.067281974,0.09949143,0.018346205,1,1,1,1,0.319,4.25
scrim,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,s,c,r,i,m,0.098398945,0.035524581,0.067281974,0.058052364,0.029610096,1,1,1,1,0.2889,2.5
scrip,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,s,c,r,i,p,0.098398945,0.035524581,0.067281974,0.058052364,0.032774534,1,1,1,1,0.292,2.6
scrod,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,s,c,r,o,d,0.098398945,0.035524581,0.067281974,0.063514786,0.041062347,1,1,1,1,0.3058,1.16
scrub,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,s,c,r,u,b,0.098398945,0.035524581,0.067281974,0.039969862,0.026294971,1,1,1,1,0.2675,3.69
scrum,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,s,c,r,u,m,0.098398945,0.035524581,0.067281974,0.039969862,0.029610096,1,1,1,1,0.2708,3.25
scuba,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,b,a,0.098398945,0.035524581,0.039969862,0.026294971,0.082313053,1,1,1,1,0.2825,3.31
scudi,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,d,i,0.098398945,0.035524581,0.039969862,0.041062347,0.058052364,1,1,1,1,0.273,1.56
scudo,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,s,c,u,d,o,0.098398945,0.035524581,0.039969862,0.041062347,0.063514786,1,1,1,1,0.2785,1.47
scuds,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,d,s,0.098398945,0.035524581,0.039969862,0.041062347,0.098398945,1,1,1,0,0.215,1.7
scull,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,l,l,0.098398945,0.035524581,0.039969862,0.053870785,0.053870785,1,1,1,0,0.2278,2.29
scums,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,m,s,0.098398945,0.035524581,0.039969862,0.029610096,0.098398945,1,1,1,0,0.2035,1.94
scurf,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,s,c,u,r,f,0.098398945,0.035524581,0.039969862,0.067281974,0.018722923,1,1,1,1,0.2599,1.23
scuse,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,c,u,s,e,0.098398945,0.035524581,0.039969862,0.098398945,0.09949143,1,1,0,1,0.2734,2.08
scuzz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,s,c,u,z,z,0.098398945,0.035524581,0.039969862,0.004520625,0.004520625,1,1,1,0,0.1784,1.53
seals,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,a,l,s,0.098398945,0.09949143,0.082313053,0.053870785,0.098398945,1,1,1,0,0.3341,3.85
seams,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,a,m,s,0.098398945,0.09949143,0.082313053,0.029610096,0.098398945,1,1,1,0,0.3098,3.32
seamy,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,s,e,a,m,y,0.098398945,0.09949143,0.082313053,0.029610096,0.032586174,1,1,1,1,0.3424,1.82
sears,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,a,r,s,0.098398945,0.09949143,0.082313053,0.067281974,0.098398945,1,1,1,0,0.3475,3.49
seats,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,e,a,t,s,0.098398945,0.09949143,0.082313053,0.054548879,0.098398945,1,1,1,0,0.3348,4.53
sebum,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,s,e,b,u,m,0.098398945,0.09949143,0.026294971,0.039969862,0.029610096,1,1,1,1,0.2938,2.15
secco,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,s,e,c,c,o,0.098398945,0.09949143,0.035524581,0.035524581,0.063514786,1,1,0,1,0.2969,1.73
sects,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,e,c,t,s,0.098398945,0.09949143,0.035524581,0.054548879,0.098398945,1,1,1,0,0.288,3.14
sedan,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,e,d,a,n,0.098398945,0.09949143,0.041062347,0.082313053,0.045884347,1,1,1,1,0.3672,3.55
seder,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,d,e,r,0.098398945,0.09949143,0.041062347,0.09949143,0.067281974,1,1,0,1,0.3062,2.55
sedge,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,d,g,e,0.098398945,0.09949143,0.041062347,0.024185346,0.09949143,1,1,1,0,0.2631,2.39
sedgy,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,s,e,d,g,y,0.098398945,0.09949143,0.041062347,0.024185346,0.032586174,1,1,1,1,0.2957,1
sedum,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,s,e,d,u,m,0.098398945,0.09949143,0.041062347,0.039969862,0.029610096,1,1,1,1,0.3085,2
seeds,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,e,d,s,0.098398945,0.09949143,0.09949143,0.041062347,0.098398945,1,0,1,0,0.239,4.28
seedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,s,e,e,d,y,0.098398945,0.09949143,0.09949143,0.041062347,0.032586174,1,0,1,1,0.2715,2.83
seeks,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,e,k,s,0.098398945,0.09949143,0.09949143,0.021171595,0.098398945,1,0,1,0,0.2191,4.13
seems,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,e,m,s,0.098398945,0.09949143,0.09949143,0.029610096,0.098398945,1,0,1,0,0.2275,5.24
seeps,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,s,e,e,p,s,0.098398945,0.09949143,0.09949143,0.032774534,0.098398945,1,0,1,0,0.2307,2.67
seers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,e,r,s,0.098398945,0.09949143,0.09949143,0.067281974,0.098398945,1,0,1,0,0.2652,2.42
seest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,e,e,s,t,0.098398945,0.09949143,0.09949143,0.098398945,0.054548879,1,0,0,1,0.2524,1.85
segue,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,s,e,g,u,e,0.098398945,0.09949143,0.024185346,0.039969862,0.09949143,1,1,1,0,0.262,2.56
seine,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,e,i,n,e,0.098398945,0.09949143,0.058052364,0.045884347,0.09949143,1,1,1,0,0.3018,3.17
seize,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,s,e,i,z,e,0.098398945,0.09949143,0.058052364,0.004520625,0.09949143,1,1,1,0,0.2605,3.8
selah,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,l,a,h,0.098398945,0.09949143,0.053870785,0.082313053,0.029572424,1,1,1,1,0.3636,2.44
selfs,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,l,f,s,0.098398945,0.09949143,0.053870785,0.018722923,0.098398945,1,1,1,0,0.2705,1.87
sells,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,l,l,s,0.098398945,0.09949143,0.053870785,0.053870785,0.098398945,1,1,0,0,0.2518,4.09
semen,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,s,e,m,e,n,0.098398945,0.09949143,0.029610096,0.09949143,0.045884347,1,1,0,1,0.2734,3.38
semis,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,e,m,i,s,0.098398945,0.09949143,0.029610096,0.058052364,0.098398945,1,1,1,0,0.2856,3.06
sends,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,e,n,d,s,0.098398945,0.09949143,0.045884347,0.041062347,0.098398945,1,1,1,0,0.2848,4.15
sense,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,s,e,n,s,e,0.098398945,0.09949143,0.045884347,0.098398945,0.09949143,1,1,0,0,0.2438,5.19
sepal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,s,e,p,a,l,0.098398945,0.09949143,0.032774534,0.082313053,0.053870785,1,1,1,1,0.3668,1.81
sepia,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,s,e,p,i,a,0.098398945,0.09949143,0.032774534,0.058052364,0.082313053,1,1,1,1,0.371,2.78
sepoy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,s,e,p,o,y,0.098398945,0.09949143,0.032774534,0.063514786,0.032586174,1,1,1,1,0.3268,2.1
serfs,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,r,f,s,0.098398945,0.09949143,0.067281974,0.018722923,0.098398945,1,1,1,0,0.2839,2.7
serge,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,r,g,e,0.098398945,0.09949143,0.067281974,0.024185346,0.09949143,1,1,1,0,0.2894,3.22
serif,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,s,e,r,i,f,0.098398945,0.09949143,0.067281974,0.058052364,0.018722923,1,1,1,1,0.3419,2.64
serum,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,s,e,r,u,m,0.098398945,0.09949143,0.067281974,0.039969862,0.029610096,1,1,1,1,0.3348,3.74
serve,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,s,e,r,v,e,0.098398945,0.09949143,0.067281974,0.011602938,0.09949143,1,1,1,0,0.2768,4.85
servo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,s,e,r,v,o,0.098398945,0.09949143,0.067281974,0.011602938,0.063514786,1,1,1,1,0.3403,2.9
setup,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,s,e,t,u,p,0.098398945,0.09949143,0.054548879,0.039969862,0.032774534,1,1,1,1,0.3252,4.09
seven,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,s,e,v,e,n,0.098398945,0.09949143,0.011602938,0.09949143,0.045884347,1,1,0,1,0.2554,5.08
sever,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,s,e,v,e,r,0.098398945,0.09949143,0.011602938,0.09949143,0.067281974,1,1,0,1,0.2768,3.15
sewed,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,s,e,w,e,d,0.098398945,0.09949143,0.018346205,0.09949143,0.041062347,1,1,0,1,0.2573,2.89
sewer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,s,e,w,e,r,0.098398945,0.09949143,0.018346205,0.09949143,0.067281974,1,1,0,1,0.2835,3.64
sexed,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,s,e,x,e,d,0.098398945,0.09949143,0.005236391,0.09949143,0.041062347,1,1,0,1,0.2442,2.48
sexes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,s,e,x,e,s,0.098398945,0.09949143,0.005236391,0.09949143,0.098398945,1,1,0,0,0.2031,3.43
shack,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,c,k,0.098398945,0.029572424,0.082313053,0.035524581,0.021171595,1,1,1,1,0.267,3.43
shade,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,d,e,0.098398945,0.029572424,0.082313053,0.041062347,0.09949143,1,1,1,1,0.3508,4.16
shads,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,d,s,0.098398945,0.029572424,0.082313053,0.041062347,0.098398945,1,1,1,0,0.2513,1.21
shady,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,s,h,a,d,y,0.098398945,0.029572424,0.082313053,0.041062347,0.032586174,1,1,1,1,0.2839,3.71
shaft,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,h,a,f,t,0.098398945,0.029572424,0.082313053,0.018722923,0.054548879,1,1,1,1,0.2836,3.9
shags,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,g,s,0.098398945,0.029572424,0.082313053,0.024185346,0.098398945,1,1,1,0,0.2345,1.99
shake,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,k,e,0.098398945,0.029572424,0.082313053,0.021171595,0.09949143,1,1,1,1,0.3309,4.33
shako,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,s,h,a,k,o,0.098398945,0.029572424,0.082313053,0.021171595,0.063514786,1,1,1,1,0.295,1.69
shaky,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,s,h,a,k,y,0.098398945,0.029572424,0.082313053,0.021171595,0.032586174,1,1,1,1,0.264,3.45
shale,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,l,e,0.098398945,0.029572424,0.082313053,0.053870785,0.09949143,1,1,1,1,0.3636,3.69
shall,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,l,l,0.098398945,0.029572424,0.082313053,0.053870785,0.053870785,1,1,1,0,0.2642,5.03
shalt,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,s,h,a,l,t,0.098398945,0.029572424,0.082313053,0.053870785,0.054548879,1,1,1,1,0.3187,3.34
shame,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,m,e,0.098398945,0.029572424,0.082313053,0.029610096,0.09949143,1,1,1,1,0.3394,4.55
shams,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,s,h,a,m,s,0.098398945,0.029572424,0.082313053,0.029610096,0.098398945,1,1,1,0,0.2399,2.65
